uid	mid	time	foreward_count	comment_count	like_count	content
493b4db0627a6b6ca5ddc475a0688a3e	f3c6c143c27f13791e6a25711c5b81b7	2014-11-12	0	0	0	我靠我短短两天已经被3个软件以不是64位系统为由拒绝让我使用了，人生已沦落至此！！[泪]
493b4db0627a6b6ca5ddc475a0688a3e	493db9211219f04c3ec56485209baf27	2014-11-13	0	0	0	Vim自动补全插件----YouCompleteMe安装与配置 - zhongcq - 博客园 http://t.cn/8sVKgLu
493b4db0627a6b6ca5ddc475a0688a3e	e81e59b309414e480efbce2f5bcda42e	2014-11-13	0	0	0	 分享单曲http://t.cn/R7eCvjS（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	3cc1c13127c51b7ec43485adb67c4d82	2014-11-13	0	2	0	怎么会有人从鸡蛋的小端敲破然后开始剥鸡蛋呢....非常难剥有木有。#论计算机的大小端问题#
493b4db0627a6b6ca5ddc475a0688a3e	fa849c65e8e430f2aae0c41e3c86d2cb	2014-11-13	0	0	0	http://t.cn/R7ewq0z
493b4db0627a6b6ca5ddc475a0688a3e	5ad0343956986ece4a27a00586d923c8	2014-11-14	0	0	0	我发表了文章 http://t.cn/R7FqZg4
493b4db0627a6b6ca5ddc475a0688a3e	330819cf0f571ff430b11caa0fff6bcb	2014-11-15	0	1	0	睡醒后仿佛重生了一样，只是记忆又从大脑硬盘里恢复了...WTF。
493b4db0627a6b6ca5ddc475a0688a3e	53ed75bf378dc4a1dcc4c36cdc2063c8	2014-11-16	0	0	0	 分享单曲http://t.cn/RzvXMXT（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	9e1968e787731ff271674de592c8e007	2014-11-16	0	0	0	情怀这种东西说出来就不好了，不就买个手机嘛，普通消费者又不是测评的，写那么多文字干嘛...手机好看赏心悦目加上买得起，不就这些？....#忍不住#
493b4db0627a6b6ca5ddc475a0688a3e	da23b740f55debf25f1222ff190e82e7	2014-11-16	0	0	0	对炉石传说着了魔...完全没办法起来走动...
493b4db0627a6b6ca5ddc475a0688a3e	d83db13db0f3507536f279664305f199	2014-11-16	0	0	0	面试精选：链表问题集锦 | Jark's Blog http://t.cn/8st0gzG
493b4db0627a6b6ca5ddc475a0688a3e	23f772958a8d0497849dcee7b21376d1	2014-11-17	0	0	0	http://t.cn/RhVpjCX
493b4db0627a6b6ca5ddc475a0688a3e	a9b43692a8e7b547dcf6a58e01253827	2014-11-17	0	0	0	http://t.cn/Rzh0kgN
493b4db0627a6b6ca5ddc475a0688a3e	2cecd50e486df3d152f192d12fd11b35	2014-11-18	0	0	0	“事情过去好久了，话也没啥可说的了，但有时想起你，还是真他妈的难过啊”。
493b4db0627a6b6ca5ddc475a0688a3e	1241b13d03990f8f00b521d423689537	2014-11-19	0	1	0	“我感觉基督教相对于佛教，更容易入门一些。” #程序员眼里的世界#
493b4db0627a6b6ca5ddc475a0688a3e	4cd2cd666b49978c01aa96749850f020	2014-11-19	1	0	0	实在睡不着然后发现iOS有更新然后爬起来把两个设备的系统更了...#更新强迫症#
493b4db0627a6b6ca5ddc475a0688a3e	cd9d704e442b00864f6f22b4714fd686	2014-11-19	0	0	0	空气污染在大家睡着的时候平稳爬升，我注意着呢...
493b4db0627a6b6ca5ddc475a0688a3e	bb355a6c41b224008baf185aec7e6cff	2014-11-19	0	0	0	合上盖子的电脑突然启动风扇了，@帕瑞欧Pario 你电脑这是做噩梦了吗？还是磨牙？还是梦游.....
493b4db0627a6b6ca5ddc475a0688a3e	8bc7e58d6129cbd6fcbbfc90ecd1ecce	2014-11-19	0	0	0	听这首歌的时候，脑子里全是围绕在我身边的美好的东西，负能量全无。 分享单曲http://t.cn/RzzCMAh（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	409dc9480c3271fd224d851f0289c734	2014-11-19	0	1	0	雾霾就像雪国列车里下等车厢人们吃的食物一样。
493b4db0627a6b6ca5ddc475a0688a3e	9c166a9691c1fa594ba7199b8901f7f7	2014-11-20	0	0	0	大白天打瞌睡眼睛里的世界就会变的异常诡异，比如我从抽纸上的光线那里看到了一个漂浮在宇宙里繁华热闹的空间站。
493b4db0627a6b6ca5ddc475a0688a3e	e2d775f17369a990d19359f24ba65c81	2014-11-20	0	0	0	刚有个“金牛座别哭顺其自然”的ID关注了我，看来我一定是有金牛座潜质。#垃圾粉给的幻觉#
493b4db0627a6b6ca5ddc475a0688a3e	5564de9409f947b838f2f4de897e2418	2014-11-20	0	3	1	“好看吧？”，同事把手机递过来，屏幕上一张美女坐在电脑前的图片，当我意识到我第一眼是去看图片上那键盘是不是机械键盘的时候，我慌了神......#已失去本性#
493b4db0627a6b6ca5ddc475a0688a3e	38abcf2b56e38bdd46706e86f9ea3e67	2014-11-20	0	1	0	每一首歌都听过并且会唱的，也只有周董的歌啊@stephen-sun7 这辈子不知道还有没有机会跟着他的歌迷一起在演唱会合唱他的所有歌，没别的，就只是会唱，然后大家一起都会唱，非常高兴的一个场面，不信你想想。
493b4db0627a6b6ca5ddc475a0688a3e	7caf7950e19be4e7349cc49b69492d94	2014-11-21	0	0	0	I'm Groot Wong！
493b4db0627a6b6ca5ddc475a0688a3e	91ac52ea34be8438cd6b491354395c8a	2014-11-21	0	0	0	看着楼外的五星红旗肆意飘扬，我满心欢喜：风终于来了。
493b4db0627a6b6ca5ddc475a0688a3e	8210f8c21d97ff24c3f9529500d664c6	2014-11-22	0	0	0	I'll be there for me.
493b4db0627a6b6ca5ddc475a0688a3e	3ef611c167ba7cbc430af75b3dbc8d16	2014-11-22	0	0	1	I'll be there for myself.
493b4db0627a6b6ca5ddc475a0688a3e	e0315ef8decb7f6b4512d9cb2dfd02cd	2014-11-22	0	0	0	 分享单曲http://t.cn/RzLt1A0（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	faabb4a77283084ca76fdfc7b1c3d4a1	2014-11-22	0	0	0	又去看了15' MBP，完全不能忍......
493b4db0627a6b6ca5ddc475a0688a3e	01a5f51e526856a48ad1a8dcb64f88f7	2014-11-23	0	0	0	 分享单曲http://t.cn/RzyHjL1（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	b5154b4660b260ad57007c33f8a986cf	2014-11-23	0	1	2	也算是在github上提交过bug的人了。。唯一不满的是那人竟然劝我用英文提交bug，还说什么“ you practice, you make progress"，行啊，我这就去滚去学英语去，，，，
493b4db0627a6b6ca5ddc475a0688a3e	b703d13e0114cb974c4a6906db62e51e	2014-11-23	0	0	0	一名圣诞老人驾着驯鹿雪橇从日内瓦湖上飞过，瑞士蒙特勒。这是圣诞节期间日内瓦湖畔圣诞集市活动的开幕表演，圣诞雪橇通过缆车缆在空中「飞翔」。摄影师：Laurent Gillieron @iDaily每日视野 http://t.cn/RzyHnp8
493b4db0627a6b6ca5ddc475a0688a3e	5f61c8caa84e02ab04f605239cd97c4c	2014-11-23	0	0	0	瑞士马焦雷（Maggiore）湖地区发生洪灾，一座农场被洪水「围困」，瑞士提契诺州。马焦雷湖位于瑞士和意大利边境，是欧洲著名的旅游胜地，据传海明威的小说《永别了，武器》就是在湖畔创作完成。摄影师：Gabri @iDaily每日视野 http://t.cn/Rzh1TnQ
493b4db0627a6b6ca5ddc475a0688a3e	57fdbe918c3e694ceb57b3fa4df88cb1	2014-11-23	0	0	0	雾霾笼罩下的北京故宫博物院（The Palace Museum），中国北京。APEC峰会期间，因实行车辆限行、工厂停工等行政措施，北京空气质量曾出现短暂改善。本周雾霾天气反弹，11月19日PM2.5浓度达4 @iDaily每日视野 http://t.cn/RzA2lxK
493b4db0627a6b6ca5ddc475a0688a3e	3136353840b9a99cabf71d0e462ae78e	2014-11-24	0	8	0	几个月前看到超市卖那种“新西兰”或“德国”原产的大桶牛奶，一看价格才13块，满心欢喜，终于有可以放心喝的牛奶了，结果今天在超市发现蒙牛也出了那种大桶牛奶，卖11，于是我就用屁股在想，11块的牛奶和13块的牛奶，到底有什么具体的区别。。。。。。#只想安静的喝一杯牛奶#
493b4db0627a6b6ca5ddc475a0688a3e	fc9c027c84ab64c52aaa74900633697e	2014-11-24	0	0	1	 分享了万晓利的单曲《女儿情》http://t.cn/Rz48tZc（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	1e6be907cf39749e5ddf151635ab40ea	2014-11-25	0	0	0	@stephen-sun7  分享了周杰伦的单曲《一路向北》http://t.cn/Rz4Eesk（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	427e8354c2434d4465281a699d01afd9	2014-11-25	0	1	0	@stephen-sun7  分享了周杰伦的单曲《园游会》http://t.cn/Rz4nnjP（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	3ac29b1fecfe0f6204171b13b68c2918	2014-11-25	0	4	0	 分享了周杰伦的单曲《止战之殇》http://t.cn/Rz4mvyF（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	ec7ba41e8f00e0a5127fa874be0267fc	2014-11-25	0	0	0	有这么一个国度，如果一个人在晚上一点还没睡着，那他就会有一段奇遇，比如说，眼前会出现魔鬼的幻象啦什么的......#昨晚一点没睡着的时候这么想的#
493b4db0627a6b6ca5ddc475a0688a3e	fb36dee8ac55dc759a721fecdb719cfa	2014-11-25	0	1	0	😷and😃 分享了张玮玮和郭龙的单曲《白银饭店》http://t.cn/RzG2RZF（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	b0d16dcfa5805c3aad5667a6986b8282	2014-11-27	0	0	0	现在的幸福就是能在一个清澈的早晨戴上耳机，听《白银饭店》这样的民谣，
493b4db0627a6b6ca5ddc475a0688a3e	ea5677a4e013c6fbdd39a1b9dc70a9f6	2014-11-27	0	0	0	现在的幸福就是能在一个清澈的早晨戴上耳机，听《白银饭店》这样的民谣
493b4db0627a6b6ca5ddc475a0688a3e	91ec3f1fdd59a0aeebd4b2b7f919598b	2014-11-27	0	3	0	公司旁边超市可以用支付宝扫码付款！！@帕瑞欧Pario
493b4db0627a6b6ca5ddc475a0688a3e	f04d06e28364d85a80262c426030a856	2014-11-27	0	0	0	http://t.cn/RztqT0f
493b4db0627a6b6ca5ddc475a0688a3e	958cdbed37dee960f0eadd42b02e802a	2014-11-28	0	0	1	大学想的一个科幻小说的开头是主人公有一天早上醒来之后发现整个城市除了他之外空无一人，但所有的设施都是完好的，超市的东西也整齐的摆在货架上，所有的网站包括网上商店也可以正常访问，只是在线客服都不在线，小说的主题是......爱和孤独（[哈哈]）#只有开头的小说#
493b4db0627a6b6ca5ddc475a0688a3e	cbaa31d4bde9678d200733c3569520fc	2014-11-28	0	0	0	@帕瑞欧Pario 嗯，已感受。
493b4db0627a6b6ca5ddc475a0688a3e	77244157d37c82df99d18cd43606bb09	2014-11-28	0	0	0	去五楼上厕所发现嘀嘀打车在我们楼...
493b4db0627a6b6ca5ddc475a0688a3e	dccc8a15d429a3e37399d0c080dfff40	2014-11-28	0	0	0	 分享单曲http://t.cn/RzcdMEh（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	d36eb46de6666f62a4b8f50fa631e778	2014-11-30	0	0	0	打架还卖萌。
493b4db0627a6b6ca5ddc475a0688a3e	ef8b9a8a65976630a4c853b71812321e	2014-11-30	0	0	0	 分享了林宥嘉的单曲《自然醒》http://t.cn/RzITE5o（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	14a458d1ff21946ff1a17e9536b715a6	2014-11-30	0	0	0	这饭吃的麻痹刮死我了，，没有室友口中说的“屌丝必备神器”防风衣就是不行啊。。
493b4db0627a6b6ca5ddc475a0688a3e	06661b362d3f8e0ea21533eba36f582f	2014-12-02	0	0	1	 分享单曲http://t.cn/RzJGKQT（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	e6547eb2cf48dcb12c8509a43c94fd25	2014-12-02	0	0	0	让人印象深刻。【同为程序员，温赵轮等人的工作创造的价值为何比普通程序员高那么多？】@寒冬winter : 程序员产出图： http://t.cn/RzivhWo（分享自 @知乎）
493b4db0627a6b6ca5ddc475a0688a3e	9d52cd3d7ffac8c7e2f3d0fb500a55fa	2014-12-02	0	2	0	先是我无意碰到了你，后来是我选择了你。
493b4db0627a6b6ca5ddc475a0688a3e	a1bd0c7536b84af0443af2a5ec639716	2014-12-03	0	0	1	在这个吃货遍地的年代，作为一个对吃不那么感兴趣的人，压力非常大。嗯。
493b4db0627a6b6ca5ddc475a0688a3e	0f1b8bbc66e223fd0957cf2561ee926a	2014-12-03	0	0	1	冷风一阵又一阵，完全不用担心空气质量，让人欣慰。
493b4db0627a6b6ca5ddc475a0688a3e	20a3dc212598eb287b7120d3960549ce	2014-12-04	0	2	1	想起《黑客帝国》，欲火焚身，想立马重温。#能不能给我一部电影的时间#
493b4db0627a6b6ca5ddc475a0688a3e	17c569a9eabacbcfa2ecffa7dfe2f9da	2014-12-04	0	0	2	希望能在我睡觉之前发射了...
493b4db0627a6b6ca5ddc475a0688a3e	26a79aa77ac7c8f467b9ccf80399d8c6	2014-12-04	0	0	0	直播地址mark：http://t.cn/heMMOx
493b4db0627a6b6ca5ddc475a0688a3e	e18f071ac209ea5baf6a3683ce5ccd82	2014-12-04	0	0	0	猎户座飞船发射直播地址mark: http://t.cn/heMMOx
493b4db0627a6b6ca5ddc475a0688a3e	52db47c28a71b8fbc8af2a4ee56185ee	2014-12-05	0	0	0	谈笑风生...【(C++)求大神根据我的水平推荐几个合适的C++项目？】@FrozenGene : 实现个Mini STL吧（2000行太少了），包括vector, map, set, unordered_map, algorithm, 智能指针等, 如果觉得还不够，再考虑… http://t.cn/RzotOdJ（分享自 @知乎）
493b4db0627a6b6ca5ddc475a0688a3e	31431396add347497fa1c2e2aa06f733	2014-12-05	0	0	0	少无适俗韵，也不爱丘山。
493b4db0627a6b6ca5ddc475a0688a3e	e5cbf6fff713d53f6ce665ed342f7c40	2014-12-05	0	0	0	少无适俗韵，也不爱丘山。
493b4db0627a6b6ca5ddc475a0688a3e	7b960fb01b1c3772f2eb7727b1ed8906	2014-12-05	0	0	0	少无适俗韵，也不爱丘山，愿在尘网中，一去到永远。
493b4db0627a6b6ca5ddc475a0688a3e	429d4183fe2cbee10bb1422890e815ee	2014-12-05	0	2	2	少无适俗韵，也不爱丘山，愿落尘网中，拽也不回头。
493b4db0627a6b6ca5ddc475a0688a3e	4476bf1b5f637714e82073d0a189ade9	2014-12-05	0	0	0	@stephen-sun7 腾爷，有钱任性的典范。
493b4db0627a6b6ca5ddc475a0688a3e	44c4faac292e61e6b848cc247a3b9129	2014-12-05	0	0	0	@stephen-sun7 腾爷，有钱任性的典范。
493b4db0627a6b6ca5ddc475a0688a3e	bdf99d8b5b70700b3b952943d1998f5e	2014-12-06	0	0	0	后面那个IBM的建筑才是我想强调的。。。
493b4db0627a6b6ca5ddc475a0688a3e	bea4d697778aea62a727449196009ce5	2014-12-06	0	0	0	  分享了Rufus Wainwright的单曲《Hallelujah》 http://t.cn/RzCGjP1 (来自@网易云音乐)
493b4db0627a6b6ca5ddc475a0688a3e	cf7bc91edee030674be39250875541ce	2014-12-06	0	2	0	愿主原谅我。http://t.cn/RzCGjP1
493b4db0627a6b6ca5ddc475a0688a3e	bb90dc6010b0c5b074c3682dca2bf170	2014-12-06	0	0	0	  分享了久石让的单曲《太阳照常升起》 http://t.cn/RzCqDMt (来自@网易云音乐)
493b4db0627a6b6ca5ddc475a0688a3e	55cb242cb46526b65f4d24a43b4bbbc8	2014-12-06	0	0	0	确实非常好，非常伤感。@stephen-sun7 http://t.cn/RzCqDMt
493b4db0627a6b6ca5ddc475a0688a3e	04023307867430da12ab4105715892e7	2014-12-06	0	0	2	。
493b4db0627a6b6ca5ddc475a0688a3e	008b913016ec675da8b2cbaf7511ea1b	2014-12-07	0	0	0	Groot_Wong adj, 波（zhuang）普（bi）的，自然主义的。
493b4db0627a6b6ca5ddc475a0688a3e	8e112f1d17cf3cd019575606eeea41ae	2014-12-07	0	0	0	  分享了汪峰的单曲《美丽世界的孤儿》 http://t.cn/RzNTtPE (来自@网易云音乐)
493b4db0627a6b6ca5ddc475a0688a3e	b1245c6152a683cca8751cca1a1421e5	2014-12-07	0	0	0	挺好。http://t.cn/RzNTtPE
493b4db0627a6b6ca5ddc475a0688a3e	37a186c4e944835b5b2abf606a18600b	2014-12-07	0	4	0	坐在公车后面，观察每一个人，想象ta可能的故事，阅历太少，想出来的都不真实。
493b4db0627a6b6ca5ddc475a0688a3e	3e71967b058cadd149c969212c1ee85e	2014-12-07	0	0	0	  分享了蔡健雅的单曲《别找我麻烦》 http://t.cn/RzN8l5h (来自@网易云音乐)
493b4db0627a6b6ca5ddc475a0688a3e	8a0161b670ca09525ab968e9c124de0a	2014-12-07	0	0	1	@stephen-sun7 非常有意思你听听。http://t.cn/RzN8l5h
493b4db0627a6b6ca5ddc475a0688a3e	35e6eac7add0a96adf5e6cebe488e1e0	2014-12-09	0	0	1	听着这些优秀的作品，不免人生陷入了绝望。loser. 分享单曲http://t.cn/Rz0BtDb（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	f3d6c49087bbe3a294fd3f7a57ca080b	2014-12-09	0	0	0	http://t.cn/RzOD68z
493b4db0627a6b6ca5ddc475a0688a3e	cb5f65876b090fe67554870463c224dd	2014-12-09	0	0	2	“A power of two什么意思啊？”，室友问我。“2的幂”，“你确定？”，“确定”，怕他不相信，我接着查了power的释义，指给他看，“奥，杨幂的幂啊...”，我：“......”
493b4db0627a6b6ca5ddc475a0688a3e	715f49886a3d112f51d825321ce12b5a	2014-12-10	0	0	1	作为一个视力好的人总是被问到要不要去航空公司参加飞行员面试，这不免让我#天生骄傲#，每次总是不好意思的拒绝。。
493b4db0627a6b6ca5ddc475a0688a3e	9ddbf05cb6f6649cbd1dea83f42557aa	2014-12-10	0	0	0	http://t.cn/RzlQHm6
493b4db0627a6b6ca5ddc475a0688a3e	9be91b86a2375a6d635db0fc22281fe1	2014-12-10	0	0	1	好听呀（我表达能力太有限了见谅） 分享了Emily Grace的单曲《Mr Parker》http://t.cn/RzlsaXW（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	a862cc33a182d1b3c772677708f9c2ea	2014-12-10	0	0	0	http://t.cn/RzjzpVV
493b4db0627a6b6ca5ddc475a0688a3e	5020cc4fbc10a78cf1dae1b3ce6fc5fc	2014-12-11	0	0	0	http://t.cn/RzjZPFf
493b4db0627a6b6ca5ddc475a0688a3e	78863bc5fecea94d3401c90251b15aff	2014-12-11	0	0	0	http://t.cn/RzjZJ0v
493b4db0627a6b6ca5ddc475a0688a3e	36794c2a7dd0f2f6251301e320ea84e0	2014-12-12	0	0	0	提单一时爽，复现火葬场。#献给测试我们功能的测试工程师#
493b4db0627a6b6ca5ddc475a0688a3e	443efba817df51c0a4b0437ff9a4417a	2014-12-12	0	0	1	http://t.cn/RzHA3iL
493b4db0627a6b6ca5ddc475a0688a3e	098d8d7259d1d1f5f9ca14f79ad8fba2	2014-12-13	0	0	2	看多了千篇一律的高楼大厦突然看到那么几个哥特式建筑（谁知道我看到是什么建筑风格反正我就只知道这词儿），人生仿佛充满了意义。
493b4db0627a6b6ca5ddc475a0688a3e	bcd5085c315d4195ed96e7634778f6c3	2014-12-13	0	4	0	在旁边坐着一女孩儿的情况下，拿出那本《约翰克里斯朵夫》是不是非常适时？@帕瑞欧Pario
493b4db0627a6b6ca5ddc475a0688a3e	1ce7690c5db39476e0018857e4b6ac93	2014-12-13	0	0	0	http://t.cn/RzQmUE2
493b4db0627a6b6ca5ddc475a0688a3e	9fdc66878fe47426e98e643e695f9532	2014-12-13	0	0	1	http://t.cn/RzQ1eEO
493b4db0627a6b6ca5ddc475a0688a3e	820aaf9d4df7954820953a88c2feb282	2014-12-13	0	0	1	非常好。
493b4db0627a6b6ca5ddc475a0688a3e	f9ee267f6bed6587a2352f096eaba97d	2014-12-14	0	0	0	@stephen-sun7 just listen.<embed src="http://t.cn/Rz8RHRh" width="340" height="86" allowNetworking="all"></embed>
493b4db0627a6b6ca5ddc475a0688a3e	df185e134d2692df7355c2c2a366059d	2014-12-14	0	0	0	今天在超市看到大大泡泡糖，想起初一的时候有一段时间一个人在操场狂练吹泡泡糖技术，不知道吐了多少个泡泡糖，才终于练就了这项本该在小学就应该会的技能，我大概就是从这里做作起来的。
493b4db0627a6b6ca5ddc475a0688a3e	18c2ec90bba627305e686f7363f1612a	2014-12-14	0	0	1	今天在超市看到大大泡泡糖，想起初一的时候有一段时间一个人在操场狂练吹泡泡糖技术，不知道吐了多少个泡泡糖，才终于练就了这项本该在小学就应该会的技能，我大概就是从这里做作起来的。嗯。#忆往昔峥嵘岁月#
493b4db0627a6b6ca5ddc475a0688a3e	b6cc09772907a024e6d97c979494f979	2014-12-14	0	7	0	遇此暖男就嫁。[哈哈]@楠楠的丛林
493b4db0627a6b6ca5ddc475a0688a3e	70102216c94ce5662a9b05704ffc45fe	2014-12-15	0	0	0	。 分享单曲http://t.cn/RzEUaN4（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	0d3148c1059c3147ccb2a6befd2a9aa5	2014-12-16	0	0	0	Sometimes, my sarcasm is so deep that people actually think I'm stupid.
493b4db0627a6b6ca5ddc475a0688a3e	09c09335c01a56d1a8eda4b1f84d3a03	2014-12-16	0	0	0	请吃饭都找不着人可宴，以后有钱了如果是这种情况其实挺伤感的。
493b4db0627a6b6ca5ddc475a0688a3e	ecece7542c7b6f440f4564cdc8adfec1	2014-12-16	0	0	0	读书太少的话，就会越发想不明白。
493b4db0627a6b6ca5ddc475a0688a3e	502d0665a2d26d9436f1e0b5e6266ced	2014-12-17	0	0	0	#消失的爱人[电影]# 5分好评。
493b4db0627a6b6ca5ddc475a0688a3e	f015912590af8f8ec9eb335240879e48	2014-12-17	0	0	1	随手掏出一口罩，是一名暂住北京居民的自我修养。
493b4db0627a6b6ca5ddc475a0688a3e	519a9c42ef08098698e789c2a2e53864	2014-12-18	0	0	0	终于碰到一个看起来不错的bug，这种心情，只有饿久了的狼碰到久违的猎物的时候，才能感受。
493b4db0627a6b6ca5ddc475a0688a3e	58867d29ee532a78618f396f5f983da3	2014-12-18	0	0	0	......
493b4db0627a6b6ca5ddc475a0688a3e	0523f5bd2c9825a9459ec9b002f3643f	2014-12-19	0	2	0	......
493b4db0627a6b6ca5ddc475a0688a3e	81adb95c799db50edc805aa1b747cd19	2014-12-20	0	0	0	还是黑客帝国最好看。
493b4db0627a6b6ca5ddc475a0688a3e	3d4cd3068f9eb51e5583b78c1167cecf	2014-12-20	0	0	0	还是黑客帝国最好看，程序猿尤其能体会。
493b4db0627a6b6ca5ddc475a0688a3e	e72c728c8b795e10feee33b86f8ba8b2	2014-12-20	0	0	0	@帕瑞欧Pario 也许你根本不会意识到，你的电脑，竟然解决了我冬天手冷的问题——风扇系统的绝佳设计，使得它俨然成为了一个合格的暖手宝。上帝为一台电脑关闭一扇门的时候，他绝对想不到关门有关门的好处。再次特别鸣谢您的赞助。
493b4db0627a6b6ca5ddc475a0688a3e	6ff203cf789bd49f9a5778095f3d1975	2014-12-21	0	0	0	2G内存的，还是不要搞开发了...[泪]
493b4db0627a6b6ca5ddc475a0688a3e	f08cde23e4f84e272cedfbe4c87b9bf7	2014-12-21	0	0	0	😃 分享了Coldplay的单曲《Miracles (电影《Unbroken》主题曲)》http://t.cn/RzdV4dV（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	02cb5176551179ddba24da457523ab36	2014-12-21	0	0	0	I see your colors and I'm dying of thirst. 分享了Coldplay的单曲《Ink》http://t.cn/RzdVrAt（来自@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	27f62b5e42fcf394cf88f6e4d3ca1cbe	2014-12-21	0	0	0	“你看孔雀开屏的样子，尾部的线纹聚集在一起，组成的图案像眼睛一样，那么漂亮，像是一幅画，这怎么解释？它背后的作者在哪里？那会是谁呢？” http://t.cn/zjyebce
493b4db0627a6b6ca5ddc475a0688a3e	b37b0410e278488554774b1812bd8e0f	2014-12-21	0	0	0	当我们作为旁观者观看自己的故事，会感到震惊和心痛。 http://t.cn/zlRsLQn
493b4db0627a6b6ca5ddc475a0688a3e	f99a4c5ec88ff1cd0dfd07006fa612f7	2014-12-21	0	0	0	“最常出现的就是两个陌生人突然高声叫嚷、扭打起来，也搞不清愤怒打哪来，仿佛早就在心里恨透了对方。”http://t.cn/zWJmw4U
493b4db0627a6b6ca5ddc475a0688a3e	0c6a5f12f62b6037355aab03b8e1dc80	2014-12-21	0	0	0	它上面真的写着永远有效。你看，永远有效！ 分享单曲http://t.cn/RzdOWQe（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	69dba24cab1a3b35018b2be1dfa701e0	2014-12-21	0	0	0	看完一部电影，然后去豆瓣之类的地方，也不写影评，就是随处看看别人的，看着那些犀利睿智的话语，分析的头头是道的文字，读到某一处甚至暗自惊呼妈的这不就是我想说的吗，然后满意而归。甚好。嗯。
493b4db0627a6b6ca5ddc475a0688a3e	de39f5ab57b45c82ccd9547d91b50d40	2014-12-21	0	0	0	  分享了Eagles的单曲《Hotel California (live)》 http://t.cn/RzgtLur (来自@网易云音乐)
493b4db0627a6b6ca5ddc475a0688a3e	f829e6a3fd95a61951d38352bf347f2d	2014-12-21	0	0	0	你每次听到这种歌的时候，都觉得，啊，不虚此行，剩下的一切都是赚的。http://t.cn/RzgtLur@stephen-sun7
493b4db0627a6b6ca5ddc475a0688a3e	5e447abcfd680b8fb2dc70d5348bfe45	2014-12-21	0	0	0	你每次听到这种歌的时候，都觉得，啊，不虚此行，剩下的一切都是赚的。@stephen-sun7  分享了Eagles的单曲《Hotel California (live)》 http://t.cn/RzgttSG (来自@网易云音乐)
493b4db0627a6b6ca5ddc475a0688a3e	c30b08fef342c600d188a26aed6e703c	2014-12-22	0	0	0	[抓狂]
493b4db0627a6b6ca5ddc475a0688a3e	e0274ef7b9efebc4ff578c14067c8705	2014-12-22	0	0	0	[哈哈]
493b4db0627a6b6ca5ddc475a0688a3e	633aa562da98d081a908dbb12182f1fd	2014-12-22	0	0	0	不管你们人类怎么叫，什么硬核摇滚软核摇滚，这歌很好听总之。后面的雨声有好几分钟，戴上专业耳机听应该会舒服到很想入睡。 分享单曲http://t.cn/Rze4Scv（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	424677c48e41213329462e7a1dc8886c	2014-12-22	0	0	0	Old, I'm not that old; Young, I'm not that bold. 分享单曲http://t.cn/RzebOon（@网易云音乐）
493b4db0627a6b6ca5ddc475a0688a3e	1e385e271c837d120395f957e45ce00a	2014-12-23	0	0	0	嗯。
493b4db0627a6b6ca5ddc475a0688a3e	49bdbc68422f81f43acb453bec01576a	2014-12-24	0	0	0	我发表了文章 http://t.cn/RzkemRW
493b4db0627a6b6ca5ddc475a0688a3e	25543010a4be545641dd35396eb348a0	2014-12-24	0	0	0	#深夜脑洞大开#
493b4db0627a6b6ca5ddc475a0688a3e	e4e066b75ab8147b6043ccc095b6cbcf	2014-12-24	0	0	0	#深夜脑洞大开#
493b4db0627a6b6ca5ddc475a0688a3e	e28ca929b5cc7c829efedc6fbea139b1	2014-12-25	0	0	0	  分享了Asher Book的单曲《Try》 http://t.cn/Rzs86a2 (来自@网易云音乐)
493b4db0627a6b6ca5ddc475a0688a3e	2721e1a7c95d92e5521fac48e454d4db	2014-12-25	0	0	0	这首歌一定是闷骚男必爱的十首歌之一。  分享了Asher Book的单曲《Try》 http://t.cn/Rzs8eRh (来自@网易云音乐)
493b4db0627a6b6ca5ddc475a0688a3e	72373667021a83aa12a78d73339236d2	2014-12-25	0	1	0	@stephen-sun7 我很喜欢这首。  分享了许巍的单曲《两天》 http://t.cn/RzsnLIf (来自@网易云音乐)
